GEO.id,GEO.id2,GEO.display-label,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04
Id,Id2,Geography,Estimate; Median age -- - Total:,Margin of Error; Median age -- - Total:,Estimate; Median age -- - Male,Margin of Error; Median age -- - Male,Estimate; Median age -- - Female,Margin of Error; Median age -- - Female
8600000US01541,01541,ZCTA5 01541,45.3,2.5,43.3,3.7,46.9,3.9
8600000US01542,01542,ZCTA5 01542,46.4,7.5,42.6,7.8,48.0,5.0
8600000US01543,01543,ZCTA5 01543,40.8,2.9,39.3,4.3,41.8,2.4
8600000US01545,01545,ZCTA5 01545,40.5,1.3,39.1,1.8,42.1,1.6
8600000US01550,01550,ZCTA5 01550,39.2,2.1,35.6,2.4,42.5,2.0
8600000US01560,01560,ZCTA5 01560,36.6,2.2,37.3,3.1,35.9,3.3
8600000US01561,01561,ZCTA5 01561,59.1,41.3,67.1,54.4,41.8,44.0
8600000US01562,01562,ZCTA5 01562,42.3,2.8,40.3,4.7,43.0,3.0
8600000US01564,01564,ZCTA5 01564,44.2,2.9,42.4,5.9,44.8,3.2
8600000US01566,01566,ZCTA5 01566,41.8,2.0,40.4,5.0,42.3,1.9
8600000US01568,01568,ZCTA5 01568,41.0,2.3,41.1,2.6,40.9,2.8
8600000US01569,01569,ZCTA5 01569,39.4,1.3,37.2,1.7,43.3,3.3
8600000US01570,01570,ZCTA5 01570,41.0,1.8,41.7,2.7,40.6,2.2
8600000US01571,01571,ZCTA5 01571,38.1,2.0,36.7,3.1,40.0,2.1
8600000US01581,01581,ZCTA5 01581,41.3,2.2,40.1,3.3,42.5,2.4
8600000US01583,01583,ZCTA5 01583,38.4,1.4,35.7,3.1,47.0,4.4
8600000US01585,01585,ZCTA5 01585,47.9,4.2,46.7,6.3,49.0,3.9
8600000US01588,01588,ZCTA5 01588,40.1,3.1,41.0,4.2,39.2,5.1
8600000US01590,01590,ZCTA5 01590,43.8,1.5,44.7,1.3,41.9,3.3
8600000US01602,01602,ZCTA5 01602,39.6,1.6,38.3,2.3,40.7,2.5
8600000US01603,01603,ZCTA5 01603,37.4,2.2,35.6,2.6,38.5,2.9
8600000US01604,01604,ZCTA5 01604,34.9,1.3,33.3,1.0,37.1,1.9
8600000US01605,01605,ZCTA5 01605,31.9,1.4,31.0,1.7,33.1,2.5
8600000US01606,01606,ZCTA5 01606,39.7,1.2,37.4,2.3,43.2,2.0
8600000US01607,01607,ZCTA5 01607,34.5,2.3,35.1,3.5,34.2,2.2
8600000US01608,01608,ZCTA5 01608,27.2,1.9,28.2,4.0,26.4,2.2
8600000US01609,01609,ZCTA5 01609,28.5,2.6,28.1,3.1,29.0,3.5
8600000US01610,01610,ZCTA5 01610,28.4,1.5,27.7,1.9,29.0,1.6
8600000US01611,01611,ZCTA5 01611,40.6,4.6,38.2,4.5,44.3,4.3
8600000US01612,01612,ZCTA5 01612,38.8,4.5,33.3,6.1,43.9,2.3
8600000US01701,01701,ZCTA5 01701,43.6,1.6,42.2,2.4,44.4,1.8
8600000US01702,01702,ZCTA5 01702,34.0,1.5,33.8,1.7,34.2,2.1
8600000US01718,01718,ZCTA5 01718,38.7,3.2,38.5,3.1,39.3,9.7
8600000US01719,01719,ZCTA5 01719,42.1,2.8,43.4,2.6,40.4,2.7
8600000US01720,01720,ZCTA5 01720,43.2,1.0,41.5,1.1,44.8,1.2
8600000US01721,01721,ZCTA5 01721,41.4,1.2,40.2,3.0,42.1,1.5
8600000US01730,01730,ZCTA5 01730,43.8,1.3,43.4,1.6,44.3,1.6
8600000US01731,01731,ZCTA5 01731,21.3,2.8,21.9,5.1,19.8,8.2
8600000US01740,01740,ZCTA5 01740,42.6,1.8,43.6,2.6,41.8,2.5
8600000US01741,01741,ZCTA5 01741,49.5,1.6,50.0,2.1,48.8,2.0
8600000US01742,01742,ZCTA5 01742,46.8,1.0,44.4,1.9,49.9,2.3
8600000US01745,01745,ZCTA5 01745,43.3,11.5,43.9,18.5,40.8,13.5
8600000US01746,01746,ZCTA5 01746,41.7,1.5,40.8,1.8,42.5,2.4
8600000US01747,01747,ZCTA5 01747,41.2,4.6,39.5,9.0,43.2,3.7
8600000US01748,01748,ZCTA5 01748,40.9,1.4,39.7,1.9,42.4,1.7
8600000US01749,01749,ZCTA5 01749,43.3,1.2,41.4,1.9,44.7,1.1
8600000US01752,01752,ZCTA5 01752,39.7,1.4,39.0,2.4,40.3,1.3
8600000US01754,01754,ZCTA5 01754,42.2,3.2,40.2,3.0,43.5,3.0
8600000US01756,01756,ZCTA5 01756,44.0,1.2,45.3,2.6,42.5,2.3
8600000US01757,01757,ZCTA5 01757,39.2,1.3,38.6,1.2,40.2,3.2
8600000US01760,01760,ZCTA5 01760,40.5,0.8,38.2,1.7,43.3,1.9
8600000US01770,01770,ZCTA5 01770,45.8,1.6,45.8,2.2,46.0,2.6
8600000US01772,01772,ZCTA5 01772,42.5,1.9,42.0,2.4,42.8,2.0
8600000US01773,01773,ZCTA5 01773,51.6,2.6,51.4,5.3,51.6,2.4
8600000US01775,01775,ZCTA5 01775,43.8,1.4,44.8,2.3,41.9,3.0
8600000US01776,01776,ZCTA5 01776,43.7,0.7,43.3,1.1,44.1,1.0
8600000US01778,01778,ZCTA5 01778,46.6,0.8,44.8,2.4,48.0,1.5
8600000US01801,01801,ZCTA5 01801,39.0,1.5,37.4,1.5,41.1,1.6
8600000US01803,01803,ZCTA5 01803,42.4,1.1,40.1,2.1,44.5,1.8
8600000US01810,01810,ZCTA5 01810,42.3,1.1,41.7,1.8,42.9,1.5
8600000US01821,01821,ZCTA5 01821,40.9,1.1,40.4,1.7,41.2,1.0
8600000US01824,01824,ZCTA5 01824,44.4,0.8,41.8,1.9,45.9,1.3
8600000US01826,01826,ZCTA5 01826,39.1,1.5,36.1,1.9,41.1,1.0
8600000US01827,01827,ZCTA5 01827,45.5,1.1,44.7,1.4,45.9,1.5
8600000US01830,01830,ZCTA5 01830,39.5,1.3,39.0,1.4,40.0,1.7
8600000US01832,01832,ZCTA5 01832,38.3,1.7,36.6,1.6,39.6,3.1
8600000US01833,01833,ZCTA5 01833,42.9,2.3,41.3,1.8,45.4,1.2
8600000US01834,01834,ZCTA5 01834,46.3,2.4,43.0,3.8,49.3,2.2
8600000US01835,01835,ZCTA5 01835,38.7,2.4,38.5,2.9,38.8,2.9
8600000US01840,01840,ZCTA5 01840,34.4,2.1,37.0,4.9,31.4,2.2
8600000US01841,01841,ZCTA5 01841,30.7,1.5,28.6,1.4,32.7,1.1
8600000US01843,01843,ZCTA5 01843,30.8,1.2,29.9,1.1,33.8,2.5
8600000US01844,01844,ZCTA5 01844,39.0,0.8,37.2,1.7,40.9,1.3
8600000US01845,01845,ZCTA5 01845,41.4,0.9,37.5,2.3,44.3,1.0
8600000US01850,01850,ZCTA5 01850,31.0,2.2,32.1,3.8,30.6,2.6
8600000US01851,01851,ZCTA5 01851,33.6,1.1,32.8,1.3,34.4,1.7
8600000US01852,01852,ZCTA5 01852,36.1,1.2,35.7,1.1,36.8,1.9
8600000US01854,01854,ZCTA5 01854,30.3,1.5,27.4,1.5,32.8,2.1
8600000US01860,01860,ZCTA5 01860,44.8,1.9,44.0,4.0,45.0,2.4
8600000US01862,01862,ZCTA5 01862,40.8,2.1,38.7,3.3,43.0,2.6
8600000US01863,01863,ZCTA5 01863,43.7,1.6,41.0,2.9,45.0,2.4
8600000US01864,01864,ZCTA5 01864,43.7,1.5,41.5,2.2,46.1,3.3
8600000US01867,01867,ZCTA5 01867,41.5,1.1,38.8,1.1,43.5,1.8
8600000US01876,01876,ZCTA5 01876,44.3,0.6,43.6,1.1,44.7,0.7
8600000US01879,01879,ZCTA5 01879,40.6,1.2,40.4,2.5,40.7,1.3
8600000US01880,01880,ZCTA5 01880,42.2,0.9,41.4,0.9,43.0,1.2
8600000US01886,01886,ZCTA5 01886,42.3,1.2,42.6,1.7,42.1,1.7
8600000US01887,01887,ZCTA5 01887,42.3,1.1,40.4,2.6,43.6,1.5
8600000US01890,01890,ZCTA5 01890,42.9,1.0,41.5,1.6,44.2,1.0
8600000US01901,01901,ZCTA5 01901,41.6,6.3,42.2,6.5,38.4,13.5
8600000US01902,01902,ZCTA5 01902,31.6,1.0,31.7,2.0,31.6,1.1
8600000US01904,01904,ZCTA5 01904,38.9,1.6,38.2,1.7,40.6,2.5
8600000US01905,01905,ZCTA5 01905,32.5,1.1,31.7,0.9,33.6,1.2
8600000US01906,01906,ZCTA5 01906,45.3,1.3,44.2,1.4,46.5,1.9
8600000US01907,01907,ZCTA5 01907,44.6,1.5,44.0,2.0,45.0,1.6
8600000US01908,01908,ZCTA5 01908,49.9,3.3,49.7,3.8,50.1,3.6
8600000US01913,01913,ZCTA5 01913,43.7,0.9,41.7,1.5,45.4,1.0
8600000US01915,01915,ZCTA5 01915,39.9,1.2,38.6,1.5,41.4,1.9
8600000US01921,01921,ZCTA5 01921,45.3,3.0,47.3,3.0,44.5,1.3
8600000US01922,01922,ZCTA5 01922,45.4,5.2,47.4,9.4,44.8,4.2
8600000US01923,01923,ZCTA5 01923,44.8,1.4,42.7,2.0,46.1,1.1
8600000US01929,01929,ZCTA5 01929,44.7,3.5,46.5,3.8,43.8,3.3
8600000US01930,01930,ZCTA5 01930,47.6,1.3,46.7,1.6,48.4,1.5
8600000US01937,01937,ZCTA5 01937,50.0,12.5,47.5,11.7,76.5,80.9
8600000US01938,01938,ZCTA5 01938,48.0,1.6,45.3,4.0,49.6,1.6
8600000US01940,01940,ZCTA5 01940,45.9,1.5,45.1,1.9,46.7,1.8
8600000US01944,01944,ZCTA5 01944,48.8,2.7,48.6,1.8,48.9,6.0
8600000US01945,01945,ZCTA5 01945,47.4,1.7,45.5,1.5,48.9,1.7
8600000US01949,01949,ZCTA5 01949,40.5,5.9,36.5,3.8,43.0,2.6
8600000US01950,01950,ZCTA5 01950,48.1,1.7,46.0,2.3,49.7,2.0
8600000US01951,01951,ZCTA5 01951,48.1,3.2,45.9,6.7,50.3,4.1
8600000US01952,01952,ZCTA5 01952,45.9,2.2,45.1,3.2,47.0,2.5
8600000US01960,01960,ZCTA5 01960,44.9,1.0,42.8,1.7,46.7,1.2
8600000US01966,01966,ZCTA5 01966,53.0,3.7,53.3,4.4,52.6,3.9
8600000US01969,01969,ZCTA5 01969,44.9,1.7,45.2,3.0,44.7,3.0
8600000US01970,01970,ZCTA5 01970,36.4,1.4,34.9,1.5,37.8,2.3
8600000US01982,01982,ZCTA5 01982,40.3,3.0,36.0,4.4,44.7,2.1
8600000US01983,01983,ZCTA5 01983,47.4,2.1,47.3,4.0,47.5,2.6
8600000US01984,01984,ZCTA5 01984,24.3,3.6,24.3,9.1,24.3,3.4
8600000US01985,01985,ZCTA5 01985,44.5,2.0,42.5,3.6,45.9,1.6
8600000US02019,02019,ZCTA5 02019,41.5,1.4,41.5,1.4,41.4,2.6
8600000US02021,02021,ZCTA5 02021,42.0,1.5,40.7,1.2,43.1,1.4
8600000US02025,02025,ZCTA5 02025,41.9,2.1,39.9,2.9,44.3,2.5
8600000US02026,02026,ZCTA5 02026,42.4,1.0,39.4,1.3,45.4,1.4
8600000US02030,02030,ZCTA5 02030,44.8,1.1,44.2,2.5,45.9,2.2
8600000US02032,02032,ZCTA5 02032,44.0,2.8,42.5,3.0,47.6,7.2
8600000US02035,02035,ZCTA5 02035,42.8,2.3,41.4,2.2,44.2,3.1
8600000US02038,02038,ZCTA5 02038,40.4,1.5,38.7,2.5,41.3,1.5
8600000US02043,02043,ZCTA5 02043,44.4,1.1,42.2,1.6,46.7,1.9
8600000US02045,02045,ZCTA5 02045,51.9,1.5,50.4,2.0,52.8,1.8
8600000US02047,02047,ZCTA5 02047,89.2,41.1,,,89.2,65.2
8600000US02048,02048,ZCTA5 02048,37.5,2.2,35.8,3.9,38.2,1.9
8600000US02050,02050,ZCTA5 02050,44.1,1.9,44.3,2.4,43.9,2.7
8600000US02052,02052,ZCTA5 02052,43.3,0.7,42.1,1.5,44.0,1.6
8600000US02053,02053,ZCTA5 02053,41.7,1.7,38.6,3.8,43.9,2.1
8600000US02054,02054,ZCTA5 02054,41.9,2.2,40.1,2.2,43.0,2.4
8600000US02056,02056,ZCTA5 02056,43.4,1.2,43.1,1.5,43.8,1.4
8600000US02061,02061,ZCTA5 02061,44.1,1.5,41.9,2.0,46.5,1.6
8600000US02062,02062,ZCTA5 02062,40.6,1.2,37.7,1.2,43.6,1.4
8600000US02066,02066,ZCTA5 02066,45.4,0.8,44.6,2.1,45.9,1.3
8600000US02067,02067,ZCTA5 02067,43.3,1.3,44.5,1.8,42.1,1.4
8600000US02071,02071,ZCTA5 02071,37.5,6.1,41.5,6.1,27.0,8.5
8600000US02072,02072,ZCTA5 02072,43.1,1.0,40.1,2.1,45.3,1.6
8600000US02081,02081,ZCTA5 02081,43.7,1.3,43.6,2.0,43.9,1.5
8600000US02090,02090,ZCTA5 02090,45.8,0.9,45.8,0.9,45.9,1.5
8600000US02093,02093,ZCTA5 02093,43.7,1.2,42.2,2.2,45.3,2.2
8600000US02108,02108,ZCTA5 02108,35.0,2.2,35.6,2.6,34.2,3.9
8600000US02109,02109,ZCTA5 02109,32.7,3.5,32.9,4.2,32.6,4.0
8600000US02110,02110,ZCTA5 02110,54.9,6.9,52.8,9.7,55.7,6.8
8600000US02111,02111,ZCTA5 02111,32.2,2.0,33.0,4.9,31.8,1.5
8600000US02113,02113,ZCTA5 02113,30.3,1.0,32.2,1.1,28.5,1.0
8600000US02114,02114,ZCTA5 02114,30.9,1.3,31.5,1.7,30.4,1.6
8600000US02115,02115,ZCTA5 02115,22.1,0.3,22.2,0.5,22.0,0.3
8600000US02116,02116,ZCTA5 02116,33.6,1.3,34.1,1.5,33.0,1.6
8600000US02118,02118,ZCTA5 02118,33.5,1.2,33.9,1.8,33.0,1.4
8600000US02119,02119,ZCTA5 02119,34.3,1.8,30.8,3.5,36.6,1.5
8600000US02120,02120,ZCTA5 02120,23.2,0.4,22.9,0.3,23.7,0.6
8600000US02121,02121,ZCTA5 02121,30.9,1.2,28.1,2.3,33.7,2.4
8600000US02122,02122,ZCTA5 02122,34.5,1.1,32.9,1.8,35.8,1.7
8600000US02124,02124,ZCTA5 02124,34.6,1.1,33.2,1.1,36.4,1.7
8600000US02125,02125,ZCTA5 02125,31.9,1.0,30.6,0.9,32.7,1.1
8600000US02126,02126,ZCTA5 02126,37.7,1.8,34.9,2.1,39.8,1.4
8600000US02127,02127,ZCTA5 02127,30.7,0.5,30.3,0.7,31.3,1.0
8600000US02128,02128,ZCTA5 02128,33.8,0.7,33.2,0.8,35.3,1.7
8600000US02129,02129,ZCTA5 02129,33.9,1.0,33.7,1.0,34.3,1.7
8600000US02130,02130,ZCTA5 02130,34.0,0.9,33.8,1.3,34.3,1.2
8600000US02131,02131,ZCTA5 02131,37.3,0.9,36.1,1.7,38.2,1.1
8600000US02132,02132,ZCTA5 02132,43.5,2.0,41.7,1.4,45.5,1.4
8600000US02134,02134,ZCTA5 02134,26.9,0.5,27.4,0.6,26.4,0.8
8600000US02135,02135,ZCTA5 02135,29.0,0.6,29.5,0.7,28.6,0.6
8600000US02136,02136,ZCTA5 02136,37.9,2.4,35.0,2.5,39.6,0.9
8600000US02138,02138,ZCTA5 02138,28.4,0.7,28.1,0.8,28.9,1.0
8600000US02139,02139,ZCTA5 02139,29.7,0.5,29.6,0.7,29.9,0.6
8600000US02140,02140,ZCTA5 02140,35.1,1.3,34.6,1.6,35.5,1.5
8600000US02141,02141,ZCTA5 02141,31.4,1.2,30.4,0.9,32.9,1.8
8600000US02142,02142,ZCTA5 02142,29.9,1.8,30.3,2.0,29.4,2.9
8600000US02143,02143,ZCTA5 02143,31.5,0.6,31.2,0.8,31.8,1.0
8600000US02144,02144,ZCTA5 02144,30.7,0.9,30.0,1.6,31.1,0.9
8600000US02145,02145,ZCTA5 02145,33.8,2.1,32.8,2.4,34.6,2.3
8600000US02148,02148,ZCTA5 02148,35.7,1.1,35.0,1.3,36.7,1.9
8600000US02149,02149,ZCTA5 02149,35.8,1.5,34.1,1.1,38.0,1.8
8600000US02150,02150,ZCTA5 02150,32.1,0.9,31.6,1.5,32.4,0.9
8600000US02151,02151,ZCTA5 02151,38.9,1.3,37.3,1.4,41.7,1.9
8600000US02152,02152,ZCTA5 02152,43.2,1.9,42.3,2.8,43.8,1.6
8600000US02155,02155,ZCTA5 02155,35.3,0.8,34.4,1.2,36.1,1.2
8600000US02163,02163,ZCTA5 02163,26.9,1.4,27.6,1.3,26.3,2.1
8600000US02169,02169,ZCTA5 02169,38.1,0.9,37.4,0.8,39.3,1.6
8600000US02170,02170,ZCTA5 02170,38.6,1.9,36.9,2.4,40.4,1.6
8600000US02171,02171,ZCTA5 02171,40.4,1.0,36.1,2.0,44.6,1.8
8600000US02176,02176,ZCTA5 02176,41.6,1.4,40.3,2.1,42.9,1.7
8600000US02180,02180,ZCTA5 02180,44.8,2.2,43.8,3.1,45.5,2.9
8600000US02184,02184,ZCTA5 02184,41.4,1.0,38.8,1.8,43.5,1.2
8600000US02186,02186,ZCTA5 02186,38.1,1.1,37.1,2.0,39.4,2.4
8600000US02188,02188,ZCTA5 02188,40.6,2.1,38.2,2.6,42.7,2.4
8600000US02189,02189,ZCTA5 02189,42.3,2.5,38.0,3.8,44.4,2.1
8600000US02190,02190,ZCTA5 02190,43.9,1.7,41.5,1.9,46.8,2.8
8600000US02191,02191,ZCTA5 02191,45.5,2.2,43.2,3.8,47.7,2.1
8600000US02199,02199,ZCTA5 02199,53.9,18.2,44.2,17.0,60.0,7.3
8600000US02203,02203,ZCTA5 02203,,,,,,
8600000US02210,02210,ZCTA5 02210,35.5,2.7,35.9,3.1,35.1,3.3
8600000US02215,02215,ZCTA5 02215,21.5,0.3,22.1,0.7,21.3,0.2
8600000US02301,02301,ZCTA5 02301,35.7,0.8,34.0,1.6,36.9,1.1
8600000US02302,02302,ZCTA5 02302,36.3,1.2,34.7,1.8,38.1,2.1
8600000US02322,02322,ZCTA5 02322,44.0,2.1,41.5,4.7,47.1,3.9
8600000US02324,02324,ZCTA5 02324,34.9,2.4,35.8,2.6,33.9,2.9
8600000US02330,02330,ZCTA5 02330,44.8,2.2,42.9,1.4,47.0,2.5
8600000US02332,02332,ZCTA5 02332,46.4,1.3,45.4,1.6,47.2,1.5
8600000US02333,02333,ZCTA5 02333,43.2,1.0,42.0,1.7,43.7,1.1
8600000US02338,02338,ZCTA5 02338,43.4,2.3,43.2,2.8,43.6,3.9
8600000US02339,02339,ZCTA5 02339,41.9,2.1,39.3,2.7,43.8,1.7
8600000US02341,02341,ZCTA5 02341,43.0,1.5,42.1,1.9,43.8,1.6
8600000US02343,02343,ZCTA5 02343,45.6,2.2,41.4,3.1,47.4,2.1
8600000US02346,02346,ZCTA5 02346,42.0,1.2,40.0,1.6,43.9,2.5
8600000US02347,02347,ZCTA5 02347,43.8,1.2,43.7,2.2,43.8,1.4
8600000US02351,02351,ZCTA5 02351,39.9,2.0,41.5,2.5,39.0,2.0
8600000US02356,02356,ZCTA5 02356,40.6,2.1,38.6,3.2,41.9,1.4
8600000US02357,02357,ZCTA5 02357,19.8,0.3,19.8,0.2,19.8,0.5
8600000US02359,02359,ZCTA5 02359,41.0,1.5,39.0,2.3,42.8,2.5
8600000US02360,02360,ZCTA5 02360,44.2,0.8,42.4,1.0,45.8,1.1
8600000US02364,02364,ZCTA5 02364,43.8,1.7,40.9,3.8,44.7,1.1
8600000US02366,02366,ZCTA5 02366,40.8,4.8,40.8,4.8,,
8600000US02367,02367,ZCTA5 02367,45.7,1.3,45.9,1.6,45.2,2.6
8600000US02368,02368,ZCTA5 02368,41.6,1.6,38.7,1.8,43.2,0.9
8600000US02370,02370,ZCTA5 02370,40.2,2.1,37.3,2.1,44.3,3.2
8600000US02375,02375,ZCTA5 02375,41.5,1.6,39.1,4.5,42.4,2.0
8600000US02379,02379,ZCTA5 02379,43.6,2.0,42.4,2.2,45.0,2.3
8600000US02382,02382,ZCTA5 02382,39.8,2.4,39.4,3.3,40.0,2.7
8600000US02420,02420,ZCTA5 02420,46.7,1.1,46.5,1.6,46.8,1.5
8600000US02421,02421,ZCTA5 02421,44.0,1.3,41.8,1.6,45.8,1.7
8600000US02445,02445,ZCTA5 02445,35.4,1.6,36.0,2.1,34.9,1.7
8600000US02446,02446,ZCTA5 02446,33.2,1.2,34.7,1.8,32.1,1.7
8600000US02451,02451,ZCTA5 02451,37.6,2.0,37.6,2.5,37.6,3.8
8600000US02452,02452,ZCTA5 02452,31.7,2.4,31.0,2.3,32.8,2.5
8600000US02453,02453,ZCTA5 02453,32.4,1.0,32.0,1.2,32.8,1.4
8600000US02457,02457,ZCTA5 02457,20.3,0.6,20.6,0.7,20.0,0.6
8600000US02458,02458,ZCTA5 02458,40.9,1.8,37.7,4.3,42.8,1.8
8600000US02459,02459,ZCTA5 02459,42.9,1.7,43.1,2.0,42.7,1.9
8600000US02460,02460,ZCTA5 02460,40.4,1.7,37.3,2.5,43.2,2.7
8600000US02461,02461,ZCTA5 02461,43.7,2.0,40.9,2.9,46.5,2.6
8600000US02462,02462,ZCTA5 02462,52.6,3.5,49.9,7.4,55.1,6.5
8600000US02464,02464,ZCTA5 02464,39.4,3.5,38.9,7.7,39.4,3.5
8600000US02465,02465,ZCTA5 02465,44.7,1.4,44.5,2.1,44.8,2.1
8600000US02466,02466,ZCTA5 02466,33.6,2.3,32.3,2.2,36.1,4.1
8600000US02467,02467,ZCTA5 02467,23.4,2.3,23.5,2.5,23.2,3.5
8600000US02468,02468,ZCTA5 02468,46.8,2.8,46.6,3.2,47.4,3.6
8600000US02472,02472,ZCTA5 02472,38.2,1.4,37.3,1.8,39.1,1.3
8600000US02474,02474,ZCTA5 02474,40.6,1.3,39.0,1.4,42.1,1.5
8600000US02476,02476,ZCTA5 02476,44.5,1.5,42.5,0.8,46.9,1.6
8600000US02478,02478,ZCTA5 02478,41.5,0.9,40.4,1.5,42.4,1.0
8600000US02481,02481,ZCTA5 02481,35.9,2.2,41.3,2.3,28.0,9.5
8600000US02482,02482,ZCTA5 02482,42.5,1.2,45.0,2.1,40.6,1.2
8600000US02492,02492,ZCTA5 02492,42.8,1.3,41.5,2.1,44.5,2.1
8600000US02493,02493,ZCTA5 02493,43.5,2.9,43.3,4.2,43.6,2.6
8600000US02494,02494,ZCTA5 02494,43.0,1.5,40.7,3.1,45.5,1.7
8600000US02532,02532,ZCTA5 02532,47.7,2.4,42.7,3.5,50.5,1.7
8600000US02534,02534,ZCTA5 02534,45.4,6.2,41.1,24.0,49.8,12.2
8600000US02535,02535,ZCTA5 02535,44.7,8.2,41.9,7.9,48.5,9.4
8600000US02536,02536,ZCTA5 02536,48.6,2.0,46.1,2.9,50.9,1.8
8600000US02537,02537,ZCTA5 02537,45.6,6.5,47.4,5.1,44.6,11.2
8600000US02538,02538,ZCTA5 02538,35.8,7.3,39.0,9.1,35.4,13.1
8600000US02539,02539,ZCTA5 02539,49.3,2.6,47.8,2.8,50.8,4.2
8600000US02540,02540,ZCTA5 02540,56.6,3.5,54.5,2.6,59.0,2.5
8600000US02542,02542,ZCTA5 02542,24.7,4.1,24.0,4.1,26.2,4.4
8600000US02543,02543,ZCTA5 02543,47.7,13.2,47.4,23.4,49.3,15.0
8600000US02553,02553,ZCTA5 02553,54.6,48.5,58.6,1.4,28.8,41.5
8600000US02554,02554,ZCTA5 02554,39.7,1.4,38.7,3.1,40.4,1.7
8600000US02556,02556,ZCTA5 02556,56.4,5.3,57.1,5.3,56.0,6.4
8600000US02557,02557,ZCTA5 02557,45.6,4.9,48.1,7.8,45.2,4.5
8600000US02558,02558,ZCTA5 02558,47.6,2.3,47.5,4.7,47.6,4.0
8600000US02559,02559,ZCTA5 02559,54.0,2.8,52.8,3.2,54.9,3.8
8600000US02561,02561,ZCTA5 02561,48.3,17.2,38.5,23.0,55.0,4.5
8600000US02562,02562,ZCTA5 02562,48.8,3.6,48.1,3.1,51.5,7.4
8600000US02563,02563,ZCTA5 02563,49.0,2.3,47.6,3.1,50.1,2.9
8600000US02564,02564,ZCTA5 02564,33.9,12.3,33.4,11.0,36.9,20.3
8600000US02568,02568,ZCTA5 02568,39.1,4.5,35.6,4.3,39.7,2.7
8600000US02571,02571,ZCTA5 02571,42.7,3.4,39.9,5.5,44.8,4.9
8600000US02575,02575,ZCTA5 02575,53.8,5.5,49.1,16.4,55.8,2.9
8600000US02576,02576,ZCTA5 02576,41.8,4.2,40.2,5.8,44.1,5.3
8600000US02584,02584,ZCTA5 02584,,,,,,
8600000US02601,02601,ZCTA5 02601,42.3,3.8,39.9,4.8,44.7,4.4
8600000US02630,02630,ZCTA5 02630,50.9,18.5,40.0,22.4,55.9,14.9
8600000US02631,02631,ZCTA5 02631,55.1,1.2,54.2,2.1,56.9,2.7
8600000US02632,02632,ZCTA5 02632,50.7,2.7,49.5,3.1,51.6,2.6
8600000US02633,02633,ZCTA5 02633,57.7,1.6,56.7,7.9,58.0,1.7
8600000US02635,02635,ZCTA5 02635,53.3,5.1,54.1,6.0,51.0,6.3
8600000US02637,02637,ZCTA5 02637,47.0,22.8,62.4,24.4,46.6,23.0
8600000US02638,02638,ZCTA5 02638,60.2,3.9,57.0,7.4,61.2,3.2
8600000US02639,02639,ZCTA5 02639,54.7,6.1,49.4,9.6,58.5,7.4
8600000US02641,02641,ZCTA5 02641,70.8,5.8,70.7,5.2,70.9,7.7
8600000US02642,02642,ZCTA5 02642,56.1,2.8,56.2,3.7,56.0,3.1
8600000US02643,02643,ZCTA5 02643,,,,,,
8600000US02644,02644,ZCTA5 02644,39.0,7.5,34.8,13.8,42.2,4.3
8600000US02645,02645,ZCTA5 02645,48.9,2.7,48.0,2.6,51.1,4.4
8600000US02646,02646,ZCTA5 02646,61.4,2.8,63.1,6.2,61.1,2.1
8600000US02647,02647,ZCTA5 02647,74.2,17.3,74.3,17.1,,
8600000US02648,02648,ZCTA5 02648,49.8,2.9,48.1,3.4,50.7,2.0
8600000US02649,02649,ZCTA5 02649,50.7,1.8,48.0,2.5,52.6,1.0
8600000US02650,02650,ZCTA5 02650,60.8,10.8,60.2,7.0,67.0,17.4
8600000US02651,02651,ZCTA5 02651,,,,,,
8600000US02652,02652,ZCTA5 02652,56.6,5.6,55.5,4.9,57.4,6.9
8600000US02653,02653,ZCTA5 02653,60.7,2.9,60.8,4.0,60.6,3.5
8600000US02655,02655,ZCTA5 02655,57.7,4.5,56.7,5.5,58.7,4.8
8600000US02657,02657,ZCTA5 02657,57.3,4.3,53.8,3.2,59.8,2.4
8600000US02659,02659,ZCTA5 02659,55.8,9.2,57.7,9.0,55.2,14.5
8600000US02660,02660,ZCTA5 02660,55.9,1.7,55.2,2.7,57.0,3.5
8600000US02663,02663,ZCTA5 02663,72.2,38.8,76.2,35.1,54.0,40.4
8600000US02664,02664,ZCTA5 02664,52.1,2.2,53.1,2.4,50.9,3.2
8600000US02666,02666,ZCTA5 02666,63.2,7.2,61.3,13.8,64.6,5.8
8600000US02667,02667,ZCTA5 02667,57.9,5.1,55.0,6.4,60.8,4.4
8600000US02668,02668,ZCTA5 02668,47.6,4.0,47.7,6.9,47.6,4.1
8600000US02669,02669,ZCTA5 02669,53.5,14.8,47.9,20.1,53.8,26.4
8600000US02670,02670,ZCTA5 02670,57.2,6.0,52.7,4.1,61.0,5.4
8600000US02671,02671,ZCTA5 02671,61.5,10.0,66.3,19.6,61.2,7.4
8600000US02672,02672,ZCTA5 02672,37.4,20.5,,,59.2,36.0
8600000US02673,02673,ZCTA5 02673,48.4,1.8,47.0,5.1,50.6,2.2
8600000US02675,02675,ZCTA5 02675,59.9,3.7,55.7,4.1,61.5,2.2
